asterite;205;103;2;3;3;2;16;13;8;4;3;4;43;32;47;11;14;7;13;10;17;23;14;18;19;38;26;103;19;1072;824;0.04004854368932039
waj;1863;1;1.0
ysbaddaden;74;78;860;545;1015;0.005911330049261084
oprypin;14;1380;15;0.13333333333333333
brandondrew;1295;1;1.0
maiha;1277;1;1.0
splattael;123;1137;124;0.016129032258064516
danny8376;1093;1;1.0
olbat;12;21;10;62;23;42;347;6;41;19;33;274;2;12;175;42;409;455;1534;0.013689700130378096
Fryguy;516;1;1.0
RX14;380;119;381;0.005249343832020997
bcardiff;593;230;376;824;0.0036407766990291263
stakach;1039;1;1.0
vaartis;326;1;1.0
watzon;146;1;1.0
zph;175;1;1.0
samis;1502;1;1.0
bebac;1635;1;1.0
