brandondrew;1295;1;1.0
costajob;1295;1;1.0
asterite;3;18;7;8;3;6;28;5;4;6;19;38;309;277;427;136;1160;0.014655172413793103
csgui;1259;1;1.0
5t111111;1258;1;1.0
veelenga;1254;1;1.0
marciogm;1252;1;1.0
thooams;1247;1;1.0
schmijos;1212;1;1.0
miketheman;1198;1;1.0
molenzwiebel;49;1149;50;0.04
johnjansen;1188;1;1.0
chocolateboy;84;1101;86;0.03488372093023256
barisbalic;1164;1;1.0
samueleaton;49;1100;50;0.04
Sija;1129;1;1.0
bcardiff;2;749;376;752;0.003989361702127659
jwoertink;1121;1;1.0
matiasgarciaisaia;64;293;255;502;613;0.0065252854812398045
jmcaffee;29;1081;30;0.06666666666666667
rfrancis;1109;1;1.0
ysbaddaden;1109;1;1.0
andyfleming;32;17;103;961;153;0.026143790849673203
petehuang;1121;1;1.0
nodanaonlyzuul;1138;1;1.0
zoso10;1081;1;1.0
txdv;1035;1;1.0
diasjorge;1035;1;1.0
LorensK;1035;1;1.0
luislavena;10;1025;11;0.18181818181818182
RX14;55;48;268;116;548;488;0.010245901639344262
arcage;1008;1;1.0
rdp;985;1;1.0
kazzkiq;983;1;1.0
Redrield;961;1;1.0
straight-shoota;107;55;24;18;2;2;5;12;7;50;11;21;17;68;13;63;35;54;16;2;21;76;3;58;47;171;791;0.03666245259165613
renich;1246;1;1.0
ivy;13;917;14;0.14285714285714285
gburgessiv;928;1;1.0
JacobBallantine;3;937;4;0.5
opensas;875;1;1.0
decademoon;850;1;1.0
bew;841;1;1.0
ekremkaraca;840;1;1.0
Ivo-Balbaert;829;1;1.0
robacarp;9;3;4;4;799;21;0.23809523809523808
CentroDL;818;1;1.0
HCLarsen;3;4;4;11;2;5;791;30;0.23333333333333334
mccallofthewild;792;1;1.0
donovanglover;25;41;717;67;0.04477611940298507
artfuldodger;779;1;1.0
nome;792;1;1.0
wasalys;757;1;1.0
lukeholder;757;1;1.0
lwakefield;741;1;1.0
lachlan;739;1;1.0
ryanguest;748;1;1.0
j8r;20;105;197;414;323;0.01238390092879257
makenowjust;732;1;1.0
wooster0;64;12;44;14;24;29;19;262;107;156;576;0.017361111111111112
gabrielengel;2;721;3;0.6666666666666666
sudo-nice;708;1;1.0
Virtual-Machine;677;1;1.0
pblca;4;673;5;0.4
Heaven31415;4;7;654;12;0.25
willhbr;597;1;1.0
TuringZhu;2;571;3;0.6666666666666666
kolyaio;563;1;1.0
earthrid;540;1;1.0
sonicdoe;536;1;1.0
KCErb;58;357;5;100;421;0.009501187648456057
terapackets;524;1;1.0
s0kil;512;1;1.0
nu12;496;1;1.0
osdrv;465;1;1.0
marynowac;10;420;11;0.18181818181818182
valpackett;429;1;1.0
ErikAGriffin;428;1;1.0
david50407;429;1;1.0
meew0;407;1;1.0
Juice10;404;1;1.0
lujjjh;398;1;1.0
hanneskaeufler;395;1;1.0
wahur666;388;1;1.0
nilsding;378;1;1.0
MockArch;355;1;1.0
quartzinquartz;354;1;1.0
anicholson;281;1;1.0
wjsetzer;277;1;1.0
trombongod;276;1;1.0
avitkauskas;276;1;1.0
valbaca;254;1;1.0
Blacksmoke16;12;32;57;5;148;107;0.04672897196261682
ctrl-dlahr;224;1;1.0
sivanbil;218;1;1.0
smadeja;218;1;1.0
alexherbo2;4;7;197;12;0.25
dprobinson;205;1;1.0
waheedi;181;1;1.0
dancojocaru2000;169;1;1.0
rustomax;163;1;1.0
kalinon;120;1;1.0
iamsauravsharma;116;1;1.0
ftarulla;9;62;34;72;0.041666666666666664
roetlich;105;1;1.0
dburnsii;92;1;1.0
ilanpillemer;83;1;1.0
kimburgess;68;1;1.0
Fryguy;45;1;1.0
