dev,cosine_similarity
steffinstanly,0.23
vpbhargav,0.23
dimmonn,0.19
Siedlerchr,0.18
MisterM13,0.18
tobiasdiez,0.17
michel-kraemer,0.16
koppor,0.16
sfo,0.15
dawidowoc,0.15
