dev,cosine_similarity
stefan-kolb,0.1
matthiasgeiger,0.1
tobiasdiez,0.1
Siedlerchr,0.08
koppor,0.08
PointOfNilReturn,0
dependabot[bot],0
deisi,0
parammittal16,0
steffinstanly,0
