dev,cosine_similarity
steffinstanly,0.41
sfo,0.4
Ka0o0,0.39
carlg0ransson,0.33
MisterM13,0.33
CyraxSector,0.33
ms111ds,0.27
b0n541,0.27
illes,0.27
martinacat,0.27
