dev,cosine_similarity
steffinstanly,0.64
MisterM13,0.51
sfo,0.42
ms111ds,0.42
illes,0.42
martinacat,0.42
dimmonn,0.36
taerim25,0.36
Julien29121998,0.36
ageofadz,0.27
