dev,cosine_similarity
steffinstanly,0.72
carlg0ransson,0.58
MisterM13,0.58
sfo,0.47
ms111ds,0.47
illes,0.47
martinacat,0.47
dimmonn,0.41
taerim25,0.41
Julien29121998,0.41
