dev,cosine_similarity
davidemdot,0.06
Siedlerchr,0.03
stefan-kolb,0.03
koppor,0.03
tobiasdiez,0.03
PointOfNilReturn,0
dependabot[bot],0
deisi,0
parammittal16,0
steffinstanly,0
