dev,cosine_similarity
steffinstanly,0.68
MisterM13,0.53
sfo,0.43
ms111ds,0.43
illes,0.43
martinacat,0.43
dimmonn,0.38
taerim25,0.38
Julien29121998,0.38
Ka0o0,0.29
