dev,cosine_similarity
parammittal16,2.0
davidemdot,0.08
Siedlerchr,0.05
stefan-kolb,0.05
koppor,0.04
matthiasgeiger,0.04
tobiasdiez,0.04
PointOfNilReturn,0
dependabot[bot],0
deisi,0
