dev,cosine_similarity
steffinstanly,0.45
P4trice,0.38
MisterM13,0.35
ageofadz,0.33
Ka0o0,0.33
sfo,0.29
ms111ds,0.29
illes,0.29
martinacat,0.29
carlg0ransson,0.27
