dev,cosine_similarity
steffinstanly,0.57
MisterM13,0.44
carlg0ransson,0.39
sfo,0.36
ms111ds,0.36
illes,0.36
martinacat,0.36
dimmonn,0.31
taerim25,0.31
Julien29121998,0.31
