dev,cosine_similarity
calixtus,0.13
davidemdot,0.09
Siedlerchr,0.08
tobiasdiez,0.07
stefan-kolb,0.06
koppor,0.06
matthiasgeiger,0.05
PointOfNilReturn,0
dependabot[bot],0
deisi,0
