dev,cosine_similarity
matthiasgeiger,0.34
tobiasdiez,0.34
Siedlerchr,0.33
koppor,0.31
stefan-kolb,0.28
davidemdot,0.23
mlep,0.2
calixtus,0.17
ageofadz,0.15
parammittal16,0.14
