dev,cosine_similarity
calixtus,0.22
matthiasgeiger,0.1
Siedlerchr,0.09
stefan-kolb,0.09
davidemdot,0.09
koppor,0.08
tobiasdiez,0.08
PointOfNilReturn,0
dependabot[bot],0
deisi,0
