dev,cosine_similarity
mlep,0.23
calixtus,0.08
matthiasgeiger,0.08
Siedlerchr,0.07
stefan-kolb,0.06
koppor,0.06
tobiasdiez,0.05
davidemdot,0.05
PointOfNilReturn,0
dependabot[bot],0
