dev,cosine_similarity
mlep,0.27
stefan-kolb,0.07
koppor,0.06
matthiasgeiger,0.04
tobiasdiez,0.04
Siedlerchr,0.03
PointOfNilReturn,0
dependabot[bot],0
deisi,0
parammittal16,0
