dev,cosine_similarity
davidemdot,0.07
stefan-kolb,0.04
matthiasgeiger,0.04
tobiasdiez,0.03
PointOfNilReturn,0
dependabot[bot],0
deisi,0
parammittal16,0
steffinstanly,0
dimmonn,0
