dev,cosine_similarity
victorjof,1.15
VMichelan,1.02
davidemdot,0.08
stefan-kolb,0.06
koppor,0.05
Siedlerchr,0.04
matthiasgeiger,0.04
tobiasdiez,0.04
PointOfNilReturn,0
dependabot[bot],0
