dev,cosine_similarity
mlep,0.32
matthiasgeiger,0.3
steffinstanly,0.27
Siedlerchr,0.25
stefan-kolb,0.25
burrbull,0.25
koppor,0.24
tobiasdiez,0.24
Ka0o0,0.24
calixtus,0.22
