dev,cosine_similarity
ageofadz,0.44
b0n541,0.21
calixtus,0.18
Siedlerchr,0.07
davidemdot,0.07
matthiasgeiger,0.06
tobiasdiez,0.06
koppor,0.05
stefan-kolb,0.04
PointOfNilReturn,0
