dev,cosine_similarity
cmoralesmx,0.92
mlep,0.33
stefan-kolb,0.07
koppor,0.07
matthiasgeiger,0.06
calixtus,0.05
tobiasdiez,0.05
davidemdot,0.04
Siedlerchr,0.02
PointOfNilReturn,0
