dev,cosine_similarity
mlep,0.37
stefan-kolb,0.07
koppor,0.07
matthiasgeiger,0.06
tobiasdiez,0.05
Siedlerchr,0.03
PointOfNilReturn,0
dependabot[bot],0
deisi,0
parammittal16,0
