dev,cosine_similarity
tobiasdiez,0.05
davidemdot,0.05
Siedlerchr,0.04
stefan-kolb,0.04
koppor,0.04
matthiasgeiger,0.04
PointOfNilReturn,0
dependabot[bot],0
deisi,0
parammittal16,0
