dev,cosine_similarity
stefan-kolb,0.24
koppor,0.21
tobiasdiez,0.21
matthiasgeiger,0.19
cmoralesmx,0.19
Siedlerchr,0.15
ms111ds,0.15
davidemdot,0.15
steffinstanly,0.14
MisterM13,0.11
