dev,cosine_similarity
calixtus,0.13
davidemdot,0.08
matthiasgeiger,0.06
Siedlerchr,0.05
stefan-kolb,0.05
koppor,0.04
tobiasdiez,0.04
PointOfNilReturn,0
dependabot[bot],0
deisi,0
