dev,cosine_similarity
steffinstanly,1.02
sfo,1.0
MisterM13,0.82
CyraxSector,0.82
ms111ds,0.67
illes,0.67
martinacat,0.67
dimmonn,0.58
taerim25,0.58
Julien29121998,0.58
