dev,cosine_similarity
stefan-kolb,0.1
tobiasdiez,0.09
Siedlerchr,0.08
davidemdot,0.08
koppor,0.07
matthiasgeiger,0.06
PointOfNilReturn,0
dependabot[bot],0
deisi,0
parammittal16,0
