dev,cosine_similarity
steffinstanly,0.32
burrbull,0.31
vpbhargav,0.27
calixtus,0.26
MisterM13,0.25
dimmonn,0.24
Siedlerchr,0.23
carlg0ransson,0.22
matthiasgeiger,0.21
sfo,0.2
