dev,cosine_similarity
mlep,0.63
calixtus,0.09
matthiasgeiger,0.07
Siedlerchr,0.06
davidemdot,0.06
stefan-kolb,0.05
koppor,0.05
tobiasdiez,0.05
PointOfNilReturn,0
dependabot[bot],0
