dev,cosine_similarity
tobiasdiez,0.66
koppor,0.62
Siedlerchr,0.57
stefan-kolb,0.56
matthiasgeiger,0.56
davidemdot,0.45
calixtus,0.22
rodps,0.17
Ka0o0,0.17
b0n541,0.17
