dev,cosine_similarity
steffinstanly,0.63
carlg0ransson,0.5
MisterM13,0.5
dawidowoc,0.45
sfo,0.41
ms111ds,0.41
illes,0.41
martinacat,0.41
dimmonn,0.35
taerim25,0.35
