dev,cosine_similarity
Ka0o0,0.32
b0n541,0.27
ffffatgoose,0.25
ageofadz,0.23
calixtus,0.14
matthiasgeiger,0.14
rodps,0.14
stefan-kolb,0.12
tobiasdiez,0.11
Siedlerchr,0.1
