dev,cosine_similarity
mlep,0.21
calixtus,0.08
matthiasgeiger,0.08
Siedlerchr,0.06
stefan-kolb,0.06
koppor,0.05
tobiasdiez,0.05
davidemdot,0.05
PointOfNilReturn,0
dependabot[bot],0
