dev,cosine_similarity
steffinstanly,1.25
MisterM13,1.0
sfo,0.82
ms111ds,0.82
illes,0.82
martinacat,0.82
dimmonn,0.71
taerim25,0.71
Julien29121998,0.71
ageofadz,0.53
