dev,cosine_similarity
vpbhargav,0.26
michel-kraemer,0.18
Siedlerchr,0.17
tobiasdiez,0.16
siordache,0.15
koppor,0.14
dimmonn,0.13
matthiasgeiger,0.13
UltimaBGD,0.13
stefan-kolb,0.1
