dev,cosine_similarity
ageofadz,0.38
rodps,0.15
b0n541,0.12
calixtus,0.09
Siedlerchr,0.06
stefan-kolb,0.05
koppor,0.05
matthiasgeiger,0.05
tobiasdiez,0.05
davidemdot,0.05
