dev,cosine_similarity
mlep,0.26
stefan-kolb,0.06
matthiasgeiger,0.06
koppor,0.05
tobiasdiez,0.03
PointOfNilReturn,0
dependabot[bot],0
deisi,0
parammittal16,0
steffinstanly,0
