dev,cosine_similarity
carlg0ransson,0.63
dawidowoc,0.28
mmihuu,0.28
calixtus,0.2
Ka0o0,0.2
rodps,0.15
b0n541,0.12
matthiasgeiger,0.1
Siedlerchr,0.09
tobiasdiez,0.08
