dev,cosine_similarity
mlep,0.26
matthiasgeiger,0.07
stefan-kolb,0.06
koppor,0.06
tobiasdiez,0.05
PointOfNilReturn,0
dependabot[bot],0
deisi,0
parammittal16,0
steffinstanly,0
