dacap;2;2;5;2;2;26;3;3;2;2;2;2;4;3;2;2;2;4;14;5;2;9;4;3;2;3;2;3;2;2;3;4;3;3;2;5;3;2;2;5;4;3;3;2;2;2;2;3;2;4;2;4;3;4;3;3;3;2;3;3;3;3;3;2;3;3;6;2;3;3;4;3;2;2;3;3;2;3;3;3;2;2;5;24;2;2;3;2;5;3;3;3;2;2;2;2;2;2;2;3;2;3;2;2;3;3;2;2;4;4;3;3;4;3;6;6;3;4;7;3;2;2;2;5;2;2;2;2;2;2;3;4;3;2;2;3;7;5;2;2;5;3;4;3;2;2;2;5;3;3;3;2;3;4;3;3;20;2;3;2;3;3;9;2;6;2;2;5;2;2;2;5;6;6;5;3;2;3;4;3;2;3;4;4;14;5;2;6;5;3;4;4;3;3;3;3;3;11;2;3;4;2;3;2;6;3;3;3;4;4;3;4;4;2;4;5;2;6;12;22;2;3;9;5;6;11;2;3;2;2;4;5;10;3;2;2;7;5;4;16;4;2;4;2;3;3;5;8;2;3;6;4;3;2;2;3;2;2;3;3;21;7;5;3;2;3;2;2;5;4;2;4;2;2;2;4;5;5;2;2;13;13;4;2;3;2;12;2;2;4;2;2;2;3;4;2;2;4;2;3;3;3;3;2;2;4;2;2;2;14;2;3;8;2;3;2;7;3;2;4;2;2;8;5;4;2;2;3;12;4;3;2;4;7;3;3;4;6;3;4;5;2;3;2;5;4;2;3;10;5;5;584;357;12;24;33;13;42;16;5;5;142;54;1286;3261;0.3051211284881938
msisinni;3;1965;4;0.5
Mailaender;14;35;48;330;188;49;35;1249;702;0.014245014245014245
hasufell;12;1888;13;0.15384615384615385
jjconti;1881;1;1.0
gitter-badger;1856;1;1.0
whitingjp;1840;1;1.0
manuq;1813;1;1.0
blackmiaool;2;66;1717;71;0.07042253521126761
aisamanra;1767;1;1.0
msiedlarek;1752;1;1.0
agateau;2;8;4;4;3;1703;22;0.2727272727272727
rautesamtr;177;4;3;8;8;9;3;1380;218;0.05963302752293578
greenbigfrog;1593;1;1.0
Fojar;36;1540;38;0.07894736842105263
ripesunflower;1533;1;1.0
TheKK;2;18;2;2;5;6;13;1474;51;0.19607843137254902
tony;2;139;1359;144;0.034722222222222224
fabioarnold;246;1424;247;0.008097165991902834
Kirozen;1412;1;1.0
HunterNN;1391;1;1.0
winterheart;259;3;2;18;3;3;29;20;170;19;40;130;146;58;1015;267;1917;0.008868022952529996
zed9h;2;4;3;4;10;9;3;63;2;1191;102;0.10784313725490197
klw0;1179;1;1.0
robinjam;1108;1;1.0
mooviies;1006;1;1.0
robotron2084;953;1;1.0
cebolan;869;1;1.0
SagePtr;760;1;1.0
yuxshao;2;7;692;10;0.3
Gasparoken;7;13;21;7;21;15;21;6;7;14;6;4;10;41;18;14;44;12;7;2;12;13;11;18;20;4;14;11;14;3;2;35;14;5;42;15;4;3;5;4;2;70;47;6;32;10;3;20;36;7;6;62;140;7;2;8;25;16;12;8;86;25;49;27;2;7;17;33;62;27;17;10;15;51;18;17;11;8;2;12;6;2;3;2;13;7;8;7;7;3;2;24;4;8;20;6;16;13;12;13;23;13;19;8;5;5;3;7;6;15;4;3;3;11;3;2;2;7;13;10;11;3;4;3;7;8;7;6;8;4;2;4;1344;1987;0.0805234021137393
DexterIV;579;1;1.0
CabWoes;534;1;1.0
dncampo;33;5;23;14;11;2;4;39;299;133;0.07518796992481203
SupSuper;372;1;1.0
ayuusweetfish;5;293;8;0.5
CDNRae;8;292;9;0.2222222222222222
SHADOWELITE7;142;1;1.0
The-Vector;1350;1;1.0
martincapello;28;11;13;30;7;2;4;209;38;4;22;14;28;6;8;5;7;23;22;38;8;9;4;7;37;8;3;3;4;2;10;4;4;8;5;8;15;5;2;26;11;5;6;8;26;10;21;5;2;6;3;1349;802;0.07356608478802992
janisozaur;902;726;167;1349;1796;0.0022271714922048997
tetektoza;1347;1;1.0
npinochet;1347;1;1.0
hatcatpat;1345;1;1.0
notmd;1327;1;1.0
EricKotato;1281;1;1.0
arararal;1278;1;1.0
TakWolf;1268;1;1.0
mindware;1263;1;1.0
mochaaP;1260;1;1.0
kaissouDev;1256;1;1.0
Akylzhan;1253;1;1.0
lampysprites;5;15;24;31;253;9;285;1244;623;0.012841091492776886
shawwn;1242;1;1.0
Ambition133;1206;1;1.0
Mrprashu;1198;1;1.0
Le1sa;1180;1;1.0
bir-d;1177;1;1.0
Kapoor-Karan;1133;1;1.0
zzgames;1132;1;1.0
DimensionalSpace;1131;1;1.0
Xtendera;7;1093;8;0.25
jackschedel;992;1;1.0
justanobdy;968;1;1.0
thkwznk;966;1;1.0
sumibi-yakitori;239;390;942;630;0.004761904761904762
Joefish;7;917;8;0.25
natebot13;835;1;1.0
sainthkh;816;1;1.0
W8Yi;814;1;1.0
VelocityRa;795;1;1.0
behreajj;3;36;8;21;135;794;204;0.029411764705882353
ryandesign;789;1;1.0
w4ffl35;777;1;1.0
iamOgunyinka;3;2;6;2;13;20;7;22;5;7;3;3;4;8;2;17;11;6;8;6;4;10;764;176;0.16477272727272727
paulguy;753;1;1.0
DevTechS;745;1;1.0
wcxu21;740;1;1.0
cs-altshift;716;1;1.0
bjorndown;681;1;1.0
Omar-Abdul-Azeez;657;1;1.0
Kai-Richardson;601;1;1.0
jestarray;582;1;1.0
ruerob;572;3;1.0
Amarcolina;565;1;1.0
gattillynx;557;1;1.0
Davidslv;538;1;1.0
endjkv;523;1;1.0
opfez;522;1;1.0
xcession;509;1;1.0
brickviking;494;1;1.0
MorganDavid;125;229;488;355;0.008450704225352112
TehThanos;474;1;1.0
Enfyve;466;1;1.0
Camouflager;457;1;1.0
Subhi207;404;1;1.0
Zaryob;382;1;1.0
WhiteLight5679;365;1;1.0
Zeralith;648;361;649;0.0030816640986132513
mezz;350;1;1.0
Aayush-Bachwana-25;340;1;1.0
gaganmastana13;326;1;1.0
BlueConsolas;322;1;1.0
aarpriv;273;1;1.0
Drauthius;255;1;1.0
kynhan;254;1;1.0
cram24;250;1;1.0
anGie44;239;1;1.0
MacSpain;193;1;1.0
schnapster;186;1;1.0
enaliday;153;1;1.0
enderger;151;1;1.0
weichiehwang;150;1;1.0
danprince;138;1;1.0
m13253;132;1;1.0
Yanrishatum;131;1;1.0
Pigu-A;127;1;1.0
grauw;105;1;1.0
thejustinwalsh;71;1;1.0
zaghaghi;69;1;1.0
Adriankhl;41;1;1.0
Abel-Moremi;33;1;1.0
sparr;30;1;1.0
Adrijaned;25;1;1.0
devsnow;21;1;1.0
Varstahl;14;1;1.0
ghost;40;1483;6;1524;0.001968503937007874
jesusmoraleda;30;1;1.0
jsoref;94;1;1.0
mrspeaker;167;1;1.0
HardPlant;212;1;1.0
rajivmg;403;1;1.0
CYTing1998;507;1;1.0
chongx1an;515;1;1.0
Vcoder89;31;539;32;0.0625
bcgru;587;1;1.0
userid0;617;1;1.0
tcyrus;625;1;1.0
mpolr;666;1;1.0
jdeeny;752;1;1.0
opeter;797;1;1.0
vosspl;797;1;1.0
haxpor;964;1;1.0
SviatoslavRazmyslov;993;1;1.0
ioncodes;1099;1;1.0
pheuberger;1267;1;1.0
JosefKuchar;1281;1;1.0
kinow;1341;1;1.0
crispinha;1351;1;1.0
RomainGiraud;1372;1;1.0
brhumphe;1372;1;1.0
AkashaRepo;272;7;1396;281;0.014234875444839857
yurivict;1402;1;1.0
ReadmeCritic;1471;1;1.0
