id;issue_id;date;creator_login;status;closed_at;merged;merged_at;number
1285172485;1634987936;2023-03-22 03:13:44;TheCurle;open;NA;False;NA;139
1285023422;1634815751;2023-03-21 23:04:56;SizableShrimp;closed;2023-03-22 03:41:17;True;2023-03-22 03:41:17;138
1263055415;1609744605;2023-03-04 11:59:18;coehlrich;closed;2023-03-04 18:05:56;True;2023-03-04 18:05:56;137
1262795264;1609443739;2023-03-04 00:05:03;SizableShrimp;closed;2023-03-04 18:51:36;True;2023-03-04 18:51:36;136
1219410069;1559866691;2023-01-27 14:32:40;SizableShrimp;closed;2023-01-30 05:51:11;True;2023-01-30 05:51:11;133
1194912960;1530265520;2023-01-12 07:57:22;coehlrich;closed;2023-01-14 04:55:46;True;2023-01-14 04:55:46;132
1141006552;1470366827;2022-11-30 23:33:10;coehlrich;closed;2023-01-25 19:19:31;True;2023-01-25 19:19:31;129
1133797801;1462085052;2022-11-23 16:47:31;jaskarth;closed;2022-11-23 16:53:41;True;2022-11-23 16:53:41;128
1123788332;1450819845;2022-11-16 04:19:26;coehlrich;closed;2022-11-22 02:58:54;True;2022-11-22 02:58:54;127
1123517446;1450508543;2022-11-15 23:07:26;jaskarth;closed;2022-11-22 03:35:48;True;2022-11-22 03:35:48;126
1123486507;1450473407;2022-11-15 22:31:18;jaskarth;closed;2022-11-22 03:41:09;True;2022-11-22 03:41:09;125
1123315524;1450275567;2022-11-15 19:32:34;jaskarth;closed;2022-11-22 02:59:58;True;2022-11-22 02:59:58;124
1120990158;1447639857;2022-11-14 08:50:34;coehlrich;closed;2022-11-22 02:57:13;True;2022-11-22 02:57:13;123
1120166941;1446691820;2022-11-13 02:13:32;coehlrich;closed;2022-11-13 08:48:47;True;2022-11-13 08:48:47;121
1118305114;1444565343;2022-11-10 21:08:55;coehlrich;closed;2022-11-11 10:42:58;True;2022-11-11 10:42:58;120
1102916622;1427043097;2022-10-28 10:22:33;marchermans;closed;2023-01-18 21:35:57;False;NA;119
930411796;1228802685;2022-05-08 06:05:55;zml2008;open;NA;False;NA;118
915951406;1211745757;2022-04-22 02:40:08;jpenilla;closed;2022-05-29 04:39:34;True;2022-05-29 04:39:34;117
899757826;1192626458;2022-04-05 05:15:25;zml2008;closed;2022-05-29 03:12:04;True;2022-05-29 03:12:04;116
899739200;1192605177;2022-04-05 04:42:33;zml2008;closed;2022-05-29 02:52:43;True;2022-05-29 02:52:43;115
890845903;1182310589;2022-03-27 04:04:01;coehlrich;closed;2022-05-28 00:23:54;False;NA;114
887995131;1179078478;2022-03-24 06:43:17;zml2008;closed;2022-11-23 03:20:20;True;2022-11-23 03:20:20;113
883917328;1174183332;2022-03-19 05:45:29;coehlrich;open;NA;False;NA;112
866328279;1153564017;2022-02-28 03:07:03;coehlrich;closed;2022-02-28 19:37:03;True;2022-02-28 19:37:03;111
859756389;1146126337;2022-02-21 18:45:21;marchermans;closed;2022-02-24 16:16:45;True;2022-02-24 16:16:45;110
858699563;1144859216;2022-02-19 22:13:24;coehlrich;closed;2022-02-26 03:55:23;True;2022-02-26 03:55:23;109
786233995;1060371474;2021-11-22 16:41:21;jaskarth;closed;2021-12-10 18:11:14;True;2021-12-10 18:11:14;107
784098796;1057777062;2021-11-18 20:37:00;jaskarth;closed;2022-11-22 18:36:02;True;2022-11-22 18:36:02;106
782311155;1055649488;2021-11-17 03:01:55;coehlrich;closed;2021-11-17 23:01:02;True;2021-11-17 23:01:02;105
781332505;1054471093;2021-11-16 05:43:30;coehlrich;closed;2021-11-16 06:34:51;True;2021-11-16 06:34:50;104
778981796;1051454279;2021-11-11 23:55:47;zml2008;closed;2021-11-12 01:45:32;True;2021-11-12 01:45:32;103
687388156;941523428;2021-07-11 20:05:31;jaskarth;closed;2021-08-28 00:43:52;True;2021-08-28 00:43:52;102
687386946;941521851;2021-07-11 19:54:59;jaskarth;closed;2022-11-23 02:15:27;True;2022-11-23 02:15:27;101
654513843;903233978;2021-05-27 05:31:38;zml2008;closed;2021-06-02 19:21:33;True;2021-06-02 19:21:33;100
654485901;903202313;2021-05-27 04:32:08;zml2008;closed;2022-03-24 06:45:09;False;NA;99
654476756;903192143;2021-05-27 04:14:07;zml2008;open;NA;False;NA;98
654462838;903175913;2021-05-27 03:39:21;zml2008;closed;2021-05-28 05:15:15;True;2021-05-28 05:15:15;97
651826874;900240733;2021-05-25 04:06:42;zml2008;closed;2022-03-24 06:43:37;False;NA;96
622408478;866529997;2021-04-24 02:44:46;zml2008;closed;2021-04-24 03:06:06;True;2021-04-24 03:06:06;95
619794016;863372836;2021-04-21 01:43:22;kashike;closed;2021-04-21 21:46:16;True;2021-04-21 21:46:16;94
608481997;849791308;2021-04-04 03:52:12;zml2008;closed;2021-04-04 04:03:08;True;2021-04-04 04:03:08;92
608422972;849711339;2021-04-03 18:08:03;XiaoPangxie732;closed;2021-04-03 18:45:54;False;NA;91
606647022;847643451;2021-04-01 01:02:37;zml2008;closed;2021-04-03 20:09:35;True;2021-04-03 20:09:35;90
567880227;801592545;2021-02-04 19:58:52;sciwhiz12;closed;2021-02-17 03:02:03;True;2021-02-17 03:02:03;87
437479619;642472232;2020-06-21 00:57:23;JDLogic;closed;2020-06-24 17:33:42;True;2020-06-24 17:33:41;82
437200550;642100238;2020-06-19 16:39:36;covers1624;closed;2020-06-19 16:43:11;True;2020-06-19 16:43:11;81
434066139;638244461;2020-06-13 22:37:05;JDLogic;closed;2020-06-13 22:43:32;True;2020-06-13 22:43:32;71
433942041;638073765;2020-06-13 01:43:07;JDLogic;closed;2020-06-13 01:46:57;True;2020-06-13 01:46:57;68
432405481;636185723;2020-06-10 11:56:34;covers1624;closed;2020-06-11 17:31:10;True;2020-06-11 17:31:10;66
432010190;635691422;2020-06-09 19:10:26;covers1624;closed;2020-06-09 19:46:30;True;2020-06-09 19:46:30;64
431532344;635105962;2020-06-09 04:43:55;covers1624;closed;2020-06-19 16:55:59;True;2020-06-19 16:55:59;63
431494000;635057524;2020-06-09 02:22:08;JDLogic;closed;2020-06-09 22:56:44;True;2020-06-09 22:56:44;61
430170579;633530035;2020-06-07 15:56:47;covers1624;closed;2020-06-07 19:00:09;True;2020-06-07 19:00:09;60
428974020;632199020;2020-06-06 04:35:29;JDLogic;closed;2020-06-06 04:42:56;True;2020-06-06 04:42:56;58
428672349;631858906;2020-06-05 19:06:07;JDLogic;closed;2020-06-06 06:48:20;True;2020-06-06 06:48:20;57
379327541;570264171;2020-02-25 02:15:27;JDLogic;closed;2020-03-29 02:38:51;True;2020-03-29 02:38:51;55
361922336;548694121;2020-01-13 04:16:55;JDLogic;closed;2020-01-22 17:21:06;True;2020-01-22 17:21:06;54
311039393;485387013;2019-08-26 18:50:48;JDLogic;closed;2019-10-14 17:30:41;True;2019-10-14 17:30:41;51
289946461;458311506;2019-06-20 03:03:41;JDLogic;open;NA;False;NA;50
287712995;455471500;2019-06-12 23:42:17;JDLogic;closed;2019-06-14 19:46:21;True;2019-06-14 19:46:21;49
283529859;450148608;2019-05-30 06:15:20;JDLogic;closed;2019-06-03 23:32:50;True;2019-06-03 23:32:50;47
277585609;442478313;2019-05-09 23:37:59;JDLogic;closed;2019-05-10 21:34:14;True;2019-05-10 21:34:14;45
274844209;438921723;2019-04-30 18:44:34;JDLogic;closed;2019-04-30 20:07:44;True;2019-04-30 20:07:44;44
274523563;438507312;2019-04-29 21:04:10;JDLogic;closed;2019-04-30 00:39:04;True;2019-04-30 00:39:04;43
274521798;438505163;2019-04-29 20:58:19;JDLogic;closed;2019-04-29 22:14:47;True;2019-04-29 22:14:47;42
226393936;374793209;2018-10-28 20:10:10;DenWav;closed;2018-10-28 20:49:58;True;2018-10-28 20:49:58;40
220765522;367292809;2018-10-05 17:00:09;JDLogic;closed;2019-01-30 17:54:07;True;2019-01-30 17:54:07;39
220556400;367020429;2018-10-05 00:47:19;JDLogic;closed;2020-06-20 01:26:03;True;2020-06-20 01:26:03;38
219227824;365261678;2018-09-30 21:07:27;Pokechu22;closed;2018-09-30 22:00:24;True;2018-09-30 22:00:24;37
217060100;362301267;2018-09-20 18:06:37;JDLogic;closed;2019-01-30 17:23:55;True;2019-01-30 17:23:55;36
217013191;362239902;2018-09-20 15:23:23;JDLogic;closed;2018-09-21 17:51:32;True;2018-09-21 17:51:32;35
217010570;362236589;2018-09-20 15:16:00;JDLogic;closed;2018-09-21 17:50:46;True;2018-09-21 17:50:45;34
209246720;351724221;2018-08-17 20:13:19;JDLogic;closed;2018-08-20 19:53:11;False;NA;27
