id;issue_id;date;creator_login;status;closed_at;merged;merged_at;number
1111389494;1436718570;2022-11-04 23:08:36;Su5eD;closed;2022-11-19 08:01:49;False;NA;16
818686172;1099139502;2022-01-11 13:16:19;Nikhil-42;closed;2022-11-19 08:04:58;False;NA;14
562190651;794723673;2021-01-27 03:00:23;ChampionAsh5357;closed;2021-02-13 00:25:03;True;2021-02-13 00:25:03;12
503491584;721600701;2020-10-14 16:21:13;covers1624;closed;2020-10-15 06:00:30;True;2020-10-15 06:00:29;10
405744420;602834019;2020-04-19 22:11:58;hohserg1;closed;2020-04-19 22:22:05;False;NA;9
405742594;602831612;2020-04-19 22:01:31;hohserg1;closed;2020-04-19 22:04:43;False;NA;8
356368724;541802550;2019-12-23 15:35:05;covers1624;closed;2020-02-01 03:16:53;True;2020-02-01 03:16:53;6
295067904;464898021;2019-07-06 23:17:18;mraof;closed;2019-07-29 08:15:02;False;NA;4
