dacap;237;10;10;28;46;16;23;105;83;30;6;68;49;15;2;5;44;4;38;9;8;10;27;4;2;5;5;16;34;4;4;14;21;2;15;11;6;4;70;2;3;4;8;2;4;5;7;3;5;3;17;2;33;18;6;28;8;29;13;2;5;6;14;5;7;50;1358;0.06921944035346098
winterheart;2154;101;1133;2256;0.0013297872340425532
ayuusweetfish;7;84;209;93;0.043010752688172046
Jokimax;1347;1;1.0
martincapello;42;72;385;6;74;142;1309;723;0.011065006915629323
Gasparoken;506;75;506;195;2;255;30;21;79;4;1301;1674;0.006571087216248507
mochaaP;1260;1;1.0
chaosink;1004;1;1.0
lifning;929;1;1.0
Delta2Force;780;1;1.0
iamOgunyinka;70;741;71;0.028169014084507043
doomed-phobos;717;1;1.0
slembcke;656;1;1.0
Enfyve;537;1;1.0
clarfonthey;4;509;5;0.4
aesophor;176;1;1.0
nanoant;171;1;1.0
Gnumaru;156;1;1.0
no-more-secrets;155;1;1.0
