asterite;2012-12-04/2012-12-06;2012-12-10/2012-12-12;2012-12-12/2012-12-14;2012-12-26/2012-12-28;2013-01-05/2013-01-07;2013-01-16/2013-01-18;2013-01-19/2013-01-21;2013-01-22/2013-01-29;2013-01-31/2013-02-02;2013-02-02/2013-02-08;2013-02-08/2013-02-10;2013-02-10/2013-02-13;2013-02-20/2013-02-22;2013-03-03/2013-03-08;2013-03-08/2013-03-11;2013-03-11/2013-04-17;2013-04-20/2013-04-22;2013-04-23/2013-04-25;2013-04-25/2013-05-02;2013-05-04/2013-05-06;2013-05-20/2013-05-22;2013-05-23/2013-05-27;2013-05-28/2013-05-30;2013-05-31/2013-06-04;2013-06-14/2013-06-17;2013-06-23/2013-06-25;2013-06-25/2013-06-27;2013-07-02/2013-07-07;2013-07-09/2013-07-11;2013-07-17/2013-07-27;2013-07-27/2013-07-29;2013-07-29/2013-07-31;2013-08-17/2013-08-19;2013-08-29/2013-08-31;2013-09-02/2013-09-04;2013-09-23/2013-09-26;2013-09-28/2013-09-30;2013-10-19/2013-10-21;2013-11-09/2013-11-11;2013-11-16/2013-11-18;2013-11-19/2013-11-21;2013-12-06/2013-12-08;2013-12-08/2013-12-10;2013-12-13/2013-12-15;2013-12-24/2013-12-26;2013-12-28/2013-12-30;2013-12-30/2014-01-01;2014-01-04/2014-01-06;2014-01-08/2014-01-10;2014-01-11/2014-01-13;2014-01-14/2014-01-16;2014-01-28/2014-01-30;2014-02-01/2014-02-03;2014-02-03/2014-02-06;2014-02-06/2014-02-12;2014-02-26/2014-02-28;2014-03-08/2014-03-11;2014-03-22/2014-03-24;2014-03-31/2014-04-02;2014-04-03/2014-04-05;2014-04-09/2014-04-11;2014-04-15/2014-04-17;2014-04-17/2014-04-23;2014-04-24/2014-04-28;2014-04-28/2014-05-01;2014-05-04/2014-05-06;2014-05-11/2014-05-13;2014-05-16/2014-05-19;2014-05-19/2014-05-21;2014-06-13/2014-06-17;2014-07-11/2014-07-13;2014-07-19/2014-07-21;2014-07-31/2014-08-02;2014-08-16/2014-08-19;2014-08-25/2014-08-27;2014-08-27/2014-08-29;2014-09-08/2014-09-10;2014-09-11/2014-09-14;2014-09-19/2014-09-21;2014-10-03/2014-10-05;2014-10-17/2014-10-20;2014-10-24/2014-10-27;2014-10-29/2014-10-31;2014-11-15/2014-11-17;2014-11-21/2014-11-23;2014-11-23/2014-11-25;2014-12-04/2014-12-06;2014-12-14/2014-12-16;2014-12-16/2014-12-18;2014-12-21/2014-12-23;2015-01-03/2015-01-16;2015-01-19/2015-01-21;2015-01-23/2015-01-25;2015-02-14/2015-02-16;2015-02-25/2015-02-27;2015-02-27/2015-03-02;2015-03-20/2015-03-25;2015-03-29/2015-03-31;2015-03-31/2015-04-02;2015-04-19/2015-04-21;2015-05-01/2015-05-03;2015-05-15/2015-05-18;2015-05-26/2015-05-28;2015-05-29/2015-06-01;2015-06-12/2015-06-14;2015-07-01/2015-07-03;2015-07-04/2015-07-07;2015-07-12/2015-07-15;2015-07-15/2015-07-18;2015-07-24/2015-07-27;2015-07-27/2015-07-30;2015-08-14/2015-08-16;2015-08-16/2015-08-18;2015-08-21/2015-08-23;2015-08-23/2015-08-25;2015-09-11/2015-09-13;2015-09-25/2015-09-27;2015-10-02/2015-10-05;2015-10-06/2015-10-10;2015-10-11/2015-10-13;2015-10-22/2015-10-25;2015-11-01/2015-11-03;2015-11-05/2015-11-08;2015-11-08/2015-11-11;2015-11-12/2015-11-22;2015-11-22/2015-11-24;2015-11-24/2015-11-26;2015-11-26/2015-11-30;2015-11-30/2015-12-02;2015-12-02/2015-12-04;2015-12-05/2015-12-08;2015-12-09/2015-12-11;2015-12-11/2015-12-17;2015-12-18/2015-12-22;2015-12-23/2015-12-25;2015-12-25/2015-12-29;2015-12-30/2016-01-04;2016-01-09/2016-01-11;2016-01-13/2016-01-15;2016-01-26/2016-01-28;2016-01-30/2016-02-01;2016-02-03/2016-02-05;2016-02-05/2016-02-07;2016-02-19/2016-02-21;2016-03-05/2016-03-07;2016-03-17/2016-03-19;2016-03-23/2016-03-29;2016-04-10/2016-04-12;2016-05-06/2016-05-08;2016-05-13/2016-05-16;2016-06-16/2016-06-18;2016-06-24/2016-06-26;2016-06-28/2016-06-30;2016-07-07/2016-07-09;2016-07-09/2016-07-11;2016-07-31/2016-08-02;2016-08-12/2016-08-14;2016-08-14/2016-08-18;2016-08-18/2016-08-23;2016-08-23/2016-08-25;2016-08-30/2016-09-01;2016-09-11/2016-09-13;2016-09-22/2016-09-24;2016-09-29/2016-10-02;2016-10-03/2016-10-05;2016-10-10/2016-10-12;2016-10-13/2016-10-15;2016-10-16/2016-10-19;2016-10-21/2016-10-25;2016-10-27/2016-10-29;2016-10-31/2016-11-07;2016-11-08/2016-11-12;2016-11-12/2016-11-15;2016-11-20/2016-11-22;2016-11-24/2016-11-26;2016-12-08/2016-12-12;2016-12-20/2016-12-22;2016-12-23/2016-12-25;2016-12-27/2016-12-30;2017-01-03/2017-01-05;2017-01-06/2017-01-12;2017-01-13/2017-01-15;2017-01-15/2017-01-17;2017-01-17/2017-01-19;2017-01-20/2017-01-28;2017-02-01/2017-02-07;2017-02-14/2017-02-16;2017-02-16/2017-02-18;2017-02-20/2017-03-01;2017-03-04/2017-03-06;2017-03-06/2017-03-09;2017-03-09/2017-03-22;2017-03-23/2017-03-28;2017-03-28/2017-03-30;2017-03-30/2017-04-05;2017-04-07/2017-04-09;2017-04-11/2017-04-16;2017-04-18/2017-04-20;2017-04-21/2017-05-20;2017-05-21/2017-06-03;2017-06-13/2017-06-24;2017-06-24/2017-06-30;2017-06-30/2017-08-19;2017-08-19/2017-08-30;2017-08-31/2017-09-04;2017-09-04/2017-09-06;2017-09-07/2017-09-10;2017-09-24/2017-09-26;2017-09-29/2017-10-04;2017-10-04/2017-10-14;2017-10-14/2017-10-16;2017-10-17/2017-10-19;2017-10-20/2017-10-23;2017-10-27/2017-10-30;2017-10-30/2017-11-01;2017-11-03/2018-01-03;2018-01-06/2018-01-09;2018-01-09/2018-01-11;2018-01-11/2018-01-14;2018-01-14/2018-01-16;2018-01-17/2018-01-19;2018-01-19/2018-01-22;2018-01-22/2018-01-26;2018-01-27/2018-02-01;2018-02-02/2018-02-05;2018-02-05/2018-02-07;2018-02-08/2018-04-13;2018-04-13/2018-04-19;2018-04-20/2018-04-25;2018-04-25/2018-04-28;2018-05-02/2018-05-04;2018-05-05/2018-05-08;2018-05-09/2018-05-19;2018-05-20/2018-05-22;2018-05-24/2018-06-18;2018-06-18/2018-06-23;2018-06-23/2018-06-25;2018-07-01/2018-07-03;2018-07-03/2018-07-06;2018-07-09/2018-07-13;2018-07-14/2018-07-20;2018-07-23/2018-07-26;2018-07-26/2018-07-28;2018-07-28/2018-07-30;2018-07-30/2018-08-01;2018-08-01/2018-08-08;2018-08-09/2018-08-11;2018-08-11/2018-08-18;2018-08-18/2018-08-20;2018-08-20/2018-08-22;2018-08-26/2018-08-28;2018-08-30/2018-09-01;2018-09-01/2018-09-09;2018-09-10/2018-09-13;2018-09-13/2018-10-07;2018-10-07/2018-10-16;2018-10-16/2018-10-18;2018-10-19/2018-10-23;2018-10-23/2018-10-25;2018-10-25/2018-11-28;2018-11-28/2018-12-03;2018-12-09/2018-12-11;2018-12-13/2018-12-16;2018-12-17/2018-12-27;2018-12-28/2019-01-03;2019-01-04/2019-01-09;2019-01-10/2019-01-13;2019-01-13/2019-01-16;2019-01-16/2019-01-23;2019-01-23/2019-01-28;2019-01-30/2019-02-05;2019-02-16/2019-02-18;2019-02-18/2019-02-21;2019-02-23/2019-02-26;2019-02-26/2019-03-04;2019-03-04/2019-03-07;2019-03-09/2019-03-13;2019-03-13/2019-03-15;2019-03-15/2019-03-20;2019-03-20/2019-03-26;2019-03-26/2019-03-29;2019-03-30/2019-04-01;2019-04-02/2019-04-09;2019-04-09/2019-04-24;2019-04-25/2019-05-02;2019-05-03/2019-05-06;2019-05-10/2019-05-13;2019-05-24/2019-05-27;2019-05-31/2019-06-11;2019-06-11/2019-06-13;2019-06-15/2019-06-17;2019-06-17/2019-06-20;2019-06-22/2019-06-24;2019-06-25/2019-06-29;2019-06-29/2019-07-01;2019-07-01/2019-07-09;2019-07-09/2019-07-11;2019-07-11/2019-07-16;2019-07-17/2019-07-19;2019-07-21/2019-07-25;2019-07-27/2019-07-29;2019-07-31/2019-08-02;2019-08-08/2019-08-10;2019-08-10/2019-08-12;2019-08-16/2019-08-18;2019-08-26/2019-08-28;2019-08-29/2019-08-31;2019-08-31/2019-09-03;2019-09-06/2019-09-08;2019-09-09/2019-09-11;2019-09-11/2019-09-14;2019-09-17/2019-09-20;2019-09-20/2019-09-24;2019-09-27/2019-10-02;2019-10-06/2019-10-10;2019-10-11/2019-10-13;2019-10-13/2019-10-15;2019-10-15/2019-10-18;2019-10-18/2019-10-23;2019-10-23/2019-10-29;2019-11-02/2019-11-07;2019-11-09/2019-11-14;2019-11-14/2019-11-21;2019-11-21/2019-11-28;2019-11-28/2019-12-04;2019-12-04/2019-12-06;2019-12-07/2019-12-13;2019-12-13/2019-12-16;2019-12-16/2019-12-19;2019-12-19/2019-12-25;2019-12-26/2020-01-13;2020-01-13/2020-01-17;2020-01-17/2020-02-07;2020-02-08/2020-02-10;2020-02-10/2020-02-13;2020-02-13/2020-02-18;2020-02-18/2020-02-22;2020-02-22/2020-03-01;2020-03-01/2020-03-04;2020-03-04/2020-03-16;2020-03-16/2020-03-18;2020-03-18/2020-03-21;2020-03-21/2020-03-23;2020-03-24/2020-03-26;2020-03-28/2020-04-01;2020-04-01/2020-04-04;2020-04-04/2020-04-09;2020-04-09/2020-04-11;2020-04-12/2020-04-14;2020-04-14/2020-04-16;2020-04-16/2020-04-18;2020-04-18/2020-04-20;2020-04-20/2020-04-27;2020-04-28/2020-05-01;2020-05-02/2020-05-05;2020-05-06/2020-05-09;2020-05-09/2020-05-13;2020-05-13/2020-05-19;2020-05-20/2020-05-28;2020-05-28/2020-05-30;2020-05-30/2020-06-01;2020-06-03/2020-06-05;2020-06-05/2020-06-11;2020-06-11/2020-06-18;2020-06-18/2020-06-22;2020-06-22/2020-06-26;2020-06-26/2020-07-03;2020-07-03/2020-07-09;2020-07-10/2020-07-12;2020-07-12/2020-07-14;2020-07-14/2020-07-16;2020-07-16/2020-07-18;2020-07-18/2020-07-21;2020-07-21/2020-07-24;2020-07-24/2020-08-01;2020-08-01/2020-08-19;2020-08-19/2020-08-26;2020-08-27/2020-08-30;2020-08-30/2020-09-01;2020-09-01/2020-09-03;2020-09-03/2020-09-10;2020-09-10/2020-09-14;2020-09-14/2020-09-18;2020-09-18/2020-09-29;2020-09-29/2020-10-02;2020-10-02/2020-10-05;2020-10-05/2020-10-07;2020-10-07/2020-10-13;2020-10-13/2020-10-17;2020-10-17/2020-10-26;2020-10-27/2020-11-01;2020-11-01/2020-11-25;2020-11-27/2020-11-29;2020-11-29/2020-12-02;2020-12-03/2020-12-07;2020-12-07/2020-12-10;2020-12-10/2020-12-15;2020-12-15/2020-12-17;2020-12-17/2020-12-19;2020-12-19/2021-01-07;2021-01-08/2021-01-19;2021-01-19/2021-01-26;2021-01-27/2021-01-29;2021-01-30/2021-02-01;2021-02-01/2021-02-09;2021-02-09/2021-02-27;2021-02-27/2021-04-06;2021-04-06/2021-05-28;2021-05-28/2021-05-31;2021-05-31/2021-07-08;2021-07-08/2021-07-13;2021-07-13/2021-07-15;2021-07-15/2021-07-29;2021-07-29/2021-08-23;2021-08-24/2021-08-27;2021-08-27/2021-08-30;2021-08-30/2021-09-02;2021-09-02/2021-09-06;2021-09-06/2021-09-10;2021-09-11/2021-09-23;2021-09-23/2021-10-01;2021-10-01/2021-12-15;2021-12-15/2021-12-17;2021-12-17/2022-01-12;2022-01-12/2022-01-20;2022-01-20/2022-02-02;2022-02-02/2022-02-08;2022-02-08/2022-02-10;2022-02-11/2022-02-15;2022-02-15/2022-03-03;2022-03-03/2022-03-24;2022-03-25/2022-04-02;2022-04-02/2022-04-08;2022-04-08/2022-04-11;2022-04-11/2022-04-20;2022-04-20/2022-06-08;2022-06-08/2022-06-12;2022-06-15/2022-06-19;2022-06-21/2022-06-26;2022-06-27/2022-06-29;2022-07-02/2022-07-04;2022-07-06/2022-07-08;2022-07-11/2022-07-15;2022-07-17/2022-07-20;2022-07-20/2022-07-22;2022-07-27/2022-07-31;2022-08-01/2022-08-11;2022-08-15/2022-08-19;2022-08-19/2022-08-26;2022-08-27/2022-08-29;2022-09-02/2022-09-04;2022-09-04/2022-09-06;2022-09-06/2022-09-10;2022-09-10/2022-09-13;2022-09-15/2022-09-20;2022-09-20/2022-09-23;2022-09-25/2022-09-28;2022-09-28/2022-10-01;2022-10-01/2022-10-04;2022-10-04/2022-10-07;2022-10-07/2022-10-09;2022-10-09/2022-10-14;2022-10-14/2022-10-20;2022-10-20/2022-10-26;2022-10-26/2022-10-28;2022-10-28/2022-11-11;2022-11-11/2022-12-16;2022-12-16/2023-01-08;2023-01-08/2023-01-23;2023-01-23/2023-01-28;2023-01-28/2023-07-26;2023-07-26/2020-01-15
waj;2012-12-04/2012-12-06;2012-12-08/2012-12-10;2012-12-10/2012-12-15;2012-12-18/2012-12-22;2013-01-02/2013-01-05;2013-01-05/2013-01-08;2013-01-10/2013-01-12;2013-01-14/2013-03-09;2013-03-09/2013-04-14;2013-04-14/2013-04-18;2013-04-18/2013-04-21;2013-04-23/2013-05-04;2013-05-05/2013-05-07;2013-05-14/2013-05-18;2013-05-18/2013-06-21;2013-06-21/2013-07-03;2013-07-03/2013-07-11;2013-07-11/2013-07-13;2013-07-13/2013-07-17;2013-07-17/2013-07-20;2013-07-20/2013-08-03;2013-08-06/2013-08-09;2013-08-11/2013-08-13;2013-08-16/2013-08-19;2013-08-21/2013-08-23;2013-08-24/2013-08-27;2013-08-27/2013-09-07;2013-09-14/2013-09-19;2013-09-19/2013-09-22;2013-09-23/2013-09-28;2013-09-28/2013-10-08;2013-10-08/2013-10-10;2013-10-11/2013-10-13;2013-10-13/2013-10-16;2013-10-16/2013-10-22;2013-10-23/2013-11-28;2013-11-28/2013-11-30;2013-12-01/2013-12-04;2013-12-05/2013-12-11;2013-12-13/2013-12-17;2013-12-17/2013-12-19;2013-12-21/2013-12-23;2013-12-24/2013-12-26;2013-12-28/2013-12-30;2014-01-05/2014-01-13;2014-01-13/2014-01-17;2014-01-17/2014-01-19;2014-01-23/2014-01-26;2014-01-26/2014-01-29;2014-01-29/2014-02-01;2014-02-01/2014-03-17;2014-03-18/2014-05-31;2014-05-31/2014-06-11;2014-06-12/2014-06-18;2014-06-19/2014-06-27;2014-06-27/2014-07-08;2014-07-08/2014-07-23;2014-07-23/2014-07-26;2014-07-29/2014-07-31;2014-07-31/2014-08-03;2014-08-05/2014-08-07;2014-08-07/2014-08-09;2014-08-09/2014-08-11;2014-08-11/2014-08-14;2014-08-15/2014-08-21;2014-08-21/2014-09-04;2014-09-04/2014-09-07;2014-09-07/2014-09-17;2014-09-18/2014-09-20;2014-09-20/2014-09-24;2014-09-24/2014-09-29;2014-09-29/2014-10-03;2014-10-03/2014-10-06;2014-10-07/2014-10-10;2014-10-11/2014-10-20;2014-10-21/2014-11-05;2014-11-05/2014-11-19;2014-11-19/2014-11-24;2014-11-24/2014-11-26;2014-11-27/2014-11-30;2014-11-30/2015-02-03;2015-02-04/2015-02-06;2015-02-08/2015-02-13;2015-02-14/2015-02-17;2015-02-18/2015-02-21;2015-02-21/2015-02-23;2015-02-24/2015-03-06;2015-03-08/2015-03-10;2015-03-11/2015-03-13;2015-03-13/2015-05-01;2015-05-01/2015-05-22;2015-05-22/2015-05-25;2015-05-25/2015-05-29;2015-05-29/2015-06-06;2015-06-06/2015-06-09;2015-06-11/2015-06-14;2015-06-15/2015-06-18;2015-06-18/2015-06-20;2015-06-21/2015-06-26;2015-06-26/2015-07-09;2015-07-09/2015-07-12;2015-07-12/2015-07-15;2015-07-15/2015-07-30;2015-07-30/2015-08-01;2015-08-01/2015-08-03;2015-08-04/2015-08-07;2015-08-07/2015-08-12;2015-08-13/2015-08-16;2015-08-17/2015-08-28;2015-08-28/2015-09-03;2015-09-03/2015-09-05;2015-09-05/2015-09-08;2015-09-10/2015-09-12;2015-09-12/2015-09-14;2015-09-19/2015-09-21;2015-09-21/2015-09-23;2015-09-23/2015-09-25;2015-09-25/2015-09-29;2015-09-29/2015-10-03;2015-10-04/2015-10-12;2015-10-12/2015-10-14;2015-10-16/2016-01-05;2016-01-06/2016-01-08;2016-01-08/2016-01-11;2016-01-11/2016-02-08;2016-02-08/2016-02-10;2016-02-10/2016-02-12;2016-02-12/2016-03-19;2016-03-19/2016-04-04;2016-04-05/2016-06-24;2016-06-24/2016-09-22;2016-09-22/2017-07-07;2017-07-07/2018-01-17;2018-01-18/2019-04-15;2019-04-16/2019-05-29;2019-05-29/2019-06-03;2019-06-04/2019-07-12;2019-07-12/2019-07-15;2019-07-15/2019-07-17;2019-07-19/2019-07-22;2019-07-22/2019-07-25;2019-07-25/2019-07-30;2019-08-02/2019-08-07;2019-08-09/2019-08-12;2019-08-13/2019-08-16;2019-08-17/2019-08-23;2019-08-23/2019-08-26;2019-08-27/2019-08-29;2019-08-29/2019-09-02;2019-09-02/2019-09-09;2019-09-11/2019-09-17;2019-09-18/2019-10-08;2019-10-09/2019-10-11;2019-10-11/2019-11-12;2019-11-12/2019-11-14;2019-11-14/2020-01-31;2020-01-31/2020-02-03;2020-02-05/2020-02-11;2020-02-12/2020-03-06;2020-03-06/2020-04-02;2020-04-02/2020-04-17;2020-04-17/2020-04-22;2020-04-22/2020-04-25;2020-04-25/2020-04-30;2020-04-30/2020-05-06;2020-05-07/2020-05-09;2020-05-10/2020-05-12;2020-05-13/2020-05-18;2020-05-18/2020-05-22;2020-05-22/2020-06-02;2020-06-03/2020-06-05;2020-06-05/2020-06-08;2020-06-08/2020-06-16;2020-06-16/2020-06-18;2020-06-19/2020-06-23;2020-06-24/2020-06-28;2020-06-28/2020-07-06;2020-07-07/2020-07-13;2020-07-13/2020-07-21;2020-07-22/2020-07-29;2020-07-29/2020-07-31;2020-07-31/2020-01-15
havenwood;2013-02-18/2015-03-11;2015-03-11/2015-03-15;2015-03-15/2015-03-21;2015-03-21/2020-01-15
kostya;2013-06-11/2013-09-08;2013-09-08/2013-09-21;2013-09-21/2013-10-10;2013-10-11/2013-11-16;2013-11-16/2013-12-22;2013-12-22/2013-12-25;2013-12-25/2014-02-21;2014-02-22/2014-02-25;2014-02-25/2014-03-04;2014-03-04/2014-03-12;2014-03-13/2014-04-14;2014-04-14/2014-05-03;2014-05-03/2014-05-06;2014-05-06/2014-05-12;2014-05-12/2014-06-03;2014-06-03/2014-06-27;2014-06-28/2014-07-13;2014-07-13/2014-08-09;2014-08-09/2014-08-11;2014-08-11/2014-08-25;2014-08-25/2014-11-30;2014-12-01/2015-04-06;2015-04-06/2015-06-11;2015-06-11/2015-06-19;2015-06-19/2015-08-16;2015-08-16/2015-08-18;2015-08-19/2015-08-27;2015-08-27/2015-09-23;2015-09-23/2015-09-26;2015-09-26/2015-10-16;2015-10-16/2016-01-29;2016-01-29/2016-02-04;2016-02-05/2016-02-11;2016-02-11/2016-05-02;2016-05-02/2016-05-11;2016-05-11/2016-06-12;2016-06-12/2016-07-07;2016-07-07/2016-09-01;2016-09-02/2016-09-04;2016-09-04/2016-09-10;2016-09-10/2016-09-21;2016-09-22/2016-10-09;2016-10-09/2016-10-24;2016-10-24/2016-11-01;2016-11-01/2016-12-03;2016-12-03/2016-12-19;2016-12-19/2016-12-26;2016-12-26/2017-01-06;2017-01-06/2017-01-10;2017-01-10/2017-01-14;2017-01-14/2017-02-26;2017-02-26/2017-05-18;2017-05-18/2017-05-22;2017-05-22/2017-06-29;2017-06-29/2018-03-08;2018-03-08/2018-03-20;2018-03-20/2018-03-28;2018-03-28/2018-04-25;2018-04-25/2018-04-30;2018-04-30/2018-05-09;2018-05-09/2018-06-07;2018-06-07/2018-06-17;2018-06-17/2018-06-19;2018-06-19/2018-06-24;2018-06-24/2018-07-01;2018-07-02/2018-07-27;2018-07-28/2018-08-27;2018-08-27/2018-12-21;2018-12-21/2019-04-19;2019-04-19/2021-05-27;2021-05-27/2023-03-30;2023-03-30/2023-05-04;2023-05-04/2023-05-12;2023-05-12/2020-01-15
farleyknight;2013-09-19/2014-07-27;2014-07-27/2020-01-15
prep;2014-01-25/2014-01-30;2014-02-01/2014-02-05;2014-02-05/2020-01-15
yanalunaterra;2014-01-26/2014-01-28;2014-01-28/2020-01-15
booch;2014-02-01/2014-07-10;2014-07-10/2014-07-30;2014-07-30/2020-01-15
insidewhy;2014-03-15/2014-03-18;2014-03-19/2020-01-15
jhass;2014-05-07/2014-08-07;2014-08-07/2014-08-09;2014-08-09/2014-08-30;2014-08-30/2014-10-11;2014-10-11/2015-01-22;2015-01-22/2015-01-29;2015-01-30/2015-02-01;2015-02-03/2015-02-13;2015-02-13/2015-03-20;2015-03-20/2015-04-12;2015-04-12/2015-04-28;2015-04-28/2015-04-30;2015-04-30/2015-05-25;2015-05-25/2015-06-11;2015-06-11/2015-06-23;2015-06-23/2015-07-15;2015-07-15/2015-07-18;2015-07-18/2015-07-30;2015-07-30/2015-08-09;2015-08-09/2015-08-20;2015-08-20/2015-08-22;2015-08-22/2015-08-26;2015-08-28/2015-08-30;2015-08-31/2015-09-02;2015-09-19/2015-09-21;2015-09-25/2015-09-27;2015-10-02/2015-10-04;2015-10-07/2015-10-09;2015-10-09/2015-10-12;2015-10-12/2015-10-15;2015-10-16/2015-10-18;2015-10-21/2015-10-23;2015-10-26/2015-10-30;2015-10-30/2015-11-02;2015-11-02/2015-11-04;2015-11-04/2015-11-06;2015-11-06/2015-11-10;2015-11-11/2015-11-13;2015-11-17/2015-11-21;2015-11-21/2015-11-27;2015-11-29/2015-12-08;2015-12-08/2015-12-11;2015-12-11/2015-12-21;2015-12-21/2015-12-27;2015-12-27/2016-01-02;2016-01-02/2016-01-15;2016-01-15/2016-01-17;2016-01-18/2016-02-01;2016-02-01/2016-02-12;2016-02-12/2016-02-22;2016-02-22/2016-02-25;2016-02-25/2016-03-04;2016-03-04/2016-03-06;2016-03-06/2016-03-09;2016-03-09/2016-03-17;2016-03-17/2016-03-21;2016-03-21/2016-03-29;2016-03-29/2016-04-02;2016-04-02/2016-04-05;2016-04-05/2016-04-15;2016-04-16/2016-04-20;2016-04-21/2016-04-23;2016-04-23/2016-04-25;2016-04-25/2016-04-27;2016-04-27/2016-05-03;2016-05-03/2016-05-17;2016-05-20/2016-05-23;2016-05-23/2016-05-25;2016-05-26/2016-05-28;2016-06-02/2016-06-07;2016-06-08/2016-06-11;2016-06-18/2016-06-21;2016-06-21/2016-06-24;2016-06-24/2016-06-26;2016-06-26/2016-06-28;2016-06-28/2016-07-03;2016-07-03/2016-07-11;2016-07-11/2016-07-18;2016-07-18/2016-07-21;2016-07-23/2016-08-02;2016-08-02/2016-08-04;2016-08-04/2016-08-09;2016-08-09/2016-08-12;2016-08-12/2016-08-14;2016-08-14/2016-11-04;2016-11-04/2016-12-18;2016-12-18/2017-03-28;2017-03-28/2017-03-31;2017-03-31/2017-04-14;2017-04-14/2017-04-25;2017-04-25/2017-05-14;2017-05-14/2017-07-26;2017-07-26/2017-08-31;2017-08-31/2017-09-05;2017-09-05/2017-11-01;2017-11-01/2017-12-31;2017-12-31/2018-09-21;2018-09-21/2020-02-07;2020-02-07/2020-04-15;2020-04-15/2020-05-03;2020-05-03/2020-05-08;2020-05-08/2020-05-31;2020-06-01/2020-06-04;2020-06-06/2020-06-18;2020-06-19/2020-07-02;2020-07-02/2021-07-26;2021-07-26/2020-01-15
macoca;2014-06-02/2016-06-14;2016-06-14/2020-01-15
vendethiel;2014-06-18/2018-03-06;2018-03-06/2020-01-15
mjgpy3;2014-09-05/2020-01-15
bfontaine;2014-09-06/2020-01-15
