id;issue_id;date;creator_login;status;closed_at;merged;merged_at;number
1016859747;1327846129;2022-08-03 22:17:51;Elginive;closed;2022-08-04 13:07:18;True;2022-08-04 13:07:17;14
743761881;1008515607;2021-09-27 19:31:47;devraza;closed;2022-08-04 13:07:18;True;2022-08-04 13:07:18;13
722002616;982177564;2021-08-29 19:00:53;hirin-byte;closed;2022-08-04 13:08:02;False;NA;12
614323108;856800577;2021-04-13 10:01:01;WildLeoKnight;closed;2021-04-13 11:44:11;True;2021-04-13 11:44:11;11
536080938;761412050;2020-12-10 16:57:41;andrdc;closed;2021-04-13 11:48:29;True;2021-04-13 11:48:29;10
505325190;723818734;2020-10-17 18:13:58;oleale162;closed;2020-10-20 12:05:53;True;2020-10-20 12:05:53;9
425981237;628440791;2020-06-01 13:32:41;grian32;closed;2020-06-02 16:46:10;True;2020-06-02 16:46:10;8
387137262;579810734;2020-03-12 09:41:17;lettdev;closed;2020-06-02 16:43:33;True;2020-06-02 16:43:33;7
147893961;267303168;2017-10-20 20:57:38;el-falso;closed;2017-10-23 17:01:47;True;2017-10-23 17:01:47;2
145353052;263751353;2017-10-08 20:59:37;Lyutria;closed;2017-10-08 22:52:02;True;2017-10-08 22:52:02;1
