dev,cosine_similarity
cserb,0.36
snluu,0.35
didactic-drunk,0.21
carlhoerberg,0.18
jhass,0.18
wooster0,0.17
icy-arctic-fox,0.17
jkthorne,0.16
bcardiff,0.13
j8r,0.13
