dev,cosine_similarity
ftarulla,0.4
ffwff,0.14
wooster0,0.1
waj,0.08
jhass,0.07
bcardiff,0.06
ysbaddaden,0.06
oprypin,0.06
asterite,0.06
RX14,0.04
