dev,cosine_similarity
KarthikMAM,0.54
j8r,0.15
oprypin,0.12
wooster0,0.1
jkthorne,0.1
makenowjust,0.08
jhass,0.07
waj,0.06
bcardiff,0.05
asterite,0.05
