dev,cosine_similarity
jan-zajic,0.51
Blacksmoke16,0.41
oprypin,0.2
jhass,0.14
martimatix,0.13
makenowjust,0.13
lbguilherme,0.11
straight-shoota,0.11
wooster0,0.11
RX14,0.11
