dev,cosine_similarity
carlhoerberg,0.31
TedTran2019,0.3
didactic-drunk,0.21
ysbaddaden,0.17
jhass,0.17
rdp,0.12
waj,0.11
straight-shoota,0.1
oprypin,0.1
jan-zajic,0.1
