dev,cosine_similarity
straight-shoota,0.14
ysbaddaden,0.1
bcardiff,0.09
oprypin,0.09
RX14,0.09
j8r,0.08
jhass,0.08
wooster0,0.08
makenowjust,0.07
waj,0.07
