dev,cosine_similarity
bcardiff,0.27
jhass,0.25
Lasvad,0.23
makenowjust,0.23
wooster0,0.2
asterite,0.2
straight-shoota,0.19
RX14,0.19
ysbaddaden,0.16
jwbuiter,0.16
