dev,cosine_similarity
Blacksmoke16,0.28
ffwff,0.2
j8r,0.12
RX14,0.09
straight-shoota,0.08
jkthorne,0.07
bcardiff,0.06
asterite,0.05
ysbaddaden,0.04
waj,0.04
