dev,cosine_similarity
lbguilherme,0.27
Blacksmoke16,0.19
jhass,0.12
straight-shoota,0.09
bcardiff,0.07
ysbaddaden,0.05
wooster0,0.05
asterite,0.05
waj,0.04
sam0x17,0
