dev,cosine_similarity
jhass,0.29
straight-shoota,0.22
asterite,0.15
wooster0,0.12
RX14,0.12
makenowjust,0.11
jkthorne,0.11
bcardiff,0.1
sam0x17,0.09
ysbaddaden,0.09
