dev,cosine_similarity
j8r,0.13
firejox,0.13
jhass,0.1
wooster0,0.1
bcardiff,0.08
makenowjust,0.08
waj,0.08
ysbaddaden,0.07
oprypin,0.07
RX14,0.07
