dev,cosine_similarity
oprypin,0.17
wooster0,0.14
jhass,0.11
makenowjust,0.09
jkthorne,0.08
waj,0.07
ysbaddaden,0.06
bcardiff,0.05
asterite,0.05
straight-shoota,0.03
