dev,cosine_similarity
bcardiff,0.15
jhass,0.15
rdp,0.1
waj,0.1
RX14,0.1
asterite,0.1
straight-shoota,0.08
j8r,0.08
makenowjust,0.08
jan-zajic,0.07
