dev,cosine_similarity
ilanpillemer,0.18
straight-shoota,0.13
makenowjust,0.13
jan-zajic,0.13
jhass,0.12
asterite,0.1
bcardiff,0.09
ysbaddaden,0.09
Blacksmoke16,0.09
rdp,0.09
