dev,cosine_similarity
ysbaddaden,0.1
jhass,0.05
asterite,0.04
straight-shoota,0.03
bcardiff,0.03
makenowjust,0.03
waj,0.03
RX14,0.03
lbguilherme,0
sam0x17,0
