dev,cosine_similarity
mimame,0.86
hutou,0.86
KarthikMAM,0.61
igor-alexandrov,0.52
icy-arctic-fox,0.41
j8r,0.2
makenowjust,0.14
jhass,0.14
wooster0,0.14
firejox,0.13
