dev,cosine_similarity
eyusupov,0.32
ysbaddaden,0.18
waj,0.17
bcardiff,0.13
jhass,0.12
RX14,0.1
makenowjust,0.09
asterite,0.09
jan-zajic,0.08
ffwff,0.08
