dev,cosine_similarity
firejox,0.16
jhass,0.09
ysbaddaden,0.08
j8r,0.08
waj,0.08
wooster0,0.07
makenowjust,0.05
asterite,0.05
RX14,0.04
straight-shoota,0.03
